דירה ברח המרי בגבעתיים , שתמורתה ביקשו 240 אלף דולר , מוצעת כיום ב215 אלף דולר , ועדיין לא מצאו לה קונים .	מוצעת	11	2
אבל בתחום הפנסיה נשארו ההסדרים בתוקפם כאילו אליעזר קפלן , לוי אשכול ופנחס ספיר המנוחים , עדיין מנהלים את משרד האוצר .	נשארו	3	3
בנקים ייעודיים , שפעלו בעבר כדוגמת הבנק לפיתוח התעשייה , פועלים זה מכבר כבנקים מסחריים לכל דבר .	פועלים	10	2
הורים טורקיים מייחסים אמנם חשיבות גוברת והולכת להשכלתן של הבנות , אבל עצמאותן הגוברת מפחידה אותם .	מייחסים	2	1
מעטים מצפים לשפיכות דמים , אבל כמעט כולם מצפים להזרמת כספים רבה יותר ולסמכויות רבות יותר .	מצפים	8	1
אלא שאלה הרודפים היום עיתונאים אינם מבחינים בין ימין ושמאל , בין עיתונות כתובה ואלקטרונית , בין עיתונות מבדרת לעיתונות חוקרת .	מבחינים	6	2
ההבדל המהותי הוא שהמורה לפנטומימה באוניברסיטה נחשב חוקר וזכאי לשבתון ולקרן השתלמות , ושכר הלימוד של הסטודנטים מסובסד ע"י אוצר המדינה .	מסובסד	17	1
דוברת קופת חולים בחיפה והצפון יוכי באואר מסרה כי קופת חולים הכללית פיטרה את פרוף מרין מכיוון שביצע ניתוחים פרטיים בניגוד להסכם מפורש עמו .	חולים	2	2
אך מצד שני נכשלתי גם אני בשימוש במלים הנמהרות הללו , " הגדולים ביותר " .	נכשלתי	3	1
הרשת פתחה לפני כשנה סניף ברחוב אלנבי 311 תל אביב .	פתחה	1	3
על מנך " לית החברה , מיכל עמיר , הוטל להכין דו"ח נתונים מפורט לדיון בדבר מדיניות החברה בשנה הבאה .	מפורט	13	2
כך מוסר העיתון " אלחיאת " במצרים .	מוסר	1	2
גם חודשיים וחצי לאחר מכן , ערב הפרסום הראשון ב"הארץ " על המקרה , הוסיף דובר צה"ל למסור כי מצ"ח חוקרת את העניין .	חוקרת	20	1
על - פי הפקודות הקיימות , ברור לכל שוטר שאם מישהו מתנפל עליו עם סכין , הוא רשאי לפתוח עליו באש .	מתנפל	11	2
שניים נפצעו באורח קשה ו261 נפצעו , לפי מקורות פלשתיניים : 88 מהם מירי כדורים חיים , כדורי גומי ופלסטיק .	נפצעו	1	3
יו"ר בזק , יורם אלסטר , אמר אמש כי חברי הדירקטוריון קיבלו מסמך , שבו מפורטים קורות החיים של שני המועמדים .	קיבלו	11	3
תקופה מסוימת התגורר חלאסקו בביתו של פרס , וגם אחר - כך , כשעבר לגור במלון " הס " ובמלון " ויקטורי " באלנבי , המשיכו השניים להיות חברים לשיחות נפש ולשתייה .	המשיכו	25	3
בגבת שיחק רק הזר קלווין רוברטס , ואילו הזר השני ארנולד ישב על הספסל ולא שותף עקב פציעה .	ישב	11	3
כל שעת עבודה נוספת , בשכר של ששה שקלים לשעה , מנוכה מהתשלום .	מנוכה	11	1
ההנחיה נעשית ברמה של ערב בידור ממוצע , ואפילו קטעי האלתור מאורגנים לפרטי פרטים .	מאורגנים	11	1
הביקור הקצר היה רווי מתח ודרמטי .	רווי	3	2
באתר אחר , הישוב שוהם שליד מודיעין , מוצעים 300 מגרשים .	מוצעים	8	1
מן הגינוי הכוללני הזה ברור , שלא אקט זה או אחר הוא המפריע לשגב ( וברשימתו נכללו תיאורי ביטוי והתנהגות , שאינם נראים גם לי ) , אלא המסכת כולה .	נכללו	16	3
שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד התבוננו בהשתאות אל הנעשה בארץ הקיווי : האם תגשים דווקא מפלגה סוציאל - דמוקרטית את חזונו של מילטון פרידמן ?	תגשים	16	3
זוהי הבטחה מרגיעה , שאנו רושמים לפנינו בסיפוק ; היינו רגועים יותר , לו הצבא האמריקאי היה מעדכן את צה"ל בכל הנוגע לתכונותיו של הצבא העיראקי , בכוויית ובעיראק עצמה .	מעדכן	17	1
פרקליט התובעים , עו"ד יצחק סימון , מציין בכתב התביעה כי דיירי הבניינים ( התובעים ) התקשרו לרכישת דירותיהם עם חברת זכריה דרוקר , אשר לימים נרכשה על - ידי סולל בונה וגם התחייבויותיה הועברו לנתבעת .	סולל	30	2
מחירי הזהב נסחרו אתמול בטווח מצומצם ביותר של 53 דולר לאונקייה , ואם כי בשלב מסוים של המסחר עלו המחירים , הרי בסיכומו של דבר שבו וירדו בשיעורים מתונים .	נסחרו	2	3
עכשיו כשפרץ במלוא עוצמתו הסכסוך עם העובדים עומדים רוב חברי ההנהלה מן הצד ואינם מתערבים , טוענים העובדים .	עומדים	7	2
המשתתפים מסיירים באתרים השונים ומגלים את מאחורי הקלעים של עיצוב המשטחים ותכנון הסביבה .	מסיירים	1	1
לעומת שפתו בספרים כמו " שיחה בקתדרלה " או " חייו האמיתיים של אלחנדרו מייטה " , שבהם הרקע הוא פרו על סבלותיה ומצוקתה , הפרוזה ב"בשבחי האם החורגת " היא אכן עבותה ועסיסית , מתפתלת ומורכבת .	מתפתלת	35	2
כ001,000 עובדים שבתו משום שהאוצר סירב להעניק תוספת שכר לאחוז קטן מהם , המועסקים בחברות מפסידות .	מפסידות	15	1
הם טענו כי מעמדם נמצא עתה בסכנה , עקב קירבתם ללוי , וכי שר החוץ עצמו אינו נחלץ להגן עליהם .	נחלץ	17	2
הציפוייים נחלקים לכמה סוגים : פורמייקה לסוגיה ( לרבות המלמין ) , צבעים על סוגיהם , פי - וי - סי פורניר , פוליטורה או לכה .	נחלקים	1	2
לפני שש שנים שיערתי שיתפתח מצב , שבו כל עם ישראל יחזיק בדעות כהניסטיות , אבל התנועה כתנועה תחדל להתקיים .	שיערתי	3	1
הגשתי את הצעתי זו לראש הממשלה יצחק שמיר , לשר האוצר יצחק מודעי , לשר המשפטים דן מרידור , למבקרת המדינה מרים בן - פורת , וליועץ המשפטי לממשלה יוסף חריש .	הגשתי	0	1
כאשר נשאל מדוע בחר בנושא ארוטי ענה ורגאס יוסה שהוא חש כי הנושא בחר בו .	חש	10	2
בדיון שהתקיים אתמול בבית - הדין האזורי לעבודה בתל - אביב , האריכה השופטת עדנה גבריאלי , בנוכחות נציגי העובדים וההנהלה של בנק ישראל , את הצו להפסקת השביתה שנתנה שלשום בלילה במעמד צד אחד .	האריכה	12	3
בין - לילה הוכח כי ניתן לפתור בעייה מכאיבה בת - שנים , אם הולכים בדרך נכונה ונוטשים את הרעיונות הריכוזיים הישנים .	מכאיבה	8	2
בניו זילנד הם הכשילו את הצמיחה ; אצלנו הם עלולים להכשיל גם את הקליטה .	הכשילו	3	3
בגבת שיחק רק הזר קלווין רוברטס , ואילו הזר השני ארנולד ישב על הספסל ולא שותף עקב פציעה .	שותף	15	3
מצד שני , שגב , מבחינתו , צודק .	צודק	7	2
אני מדגישה שכל זה לא בהכרח שלילי בעיני .	מדגישה	1	2
והעובדה כי הן ההלכה החדשה והן זו שבוטלה , התקבלו על חודו של קול , רק מחזקת את התחושה כי המצב נזיל .	התקבלו	9	3
כשנודע לסוניה זימאן על מצבו המשפיל של אהובה היא נחתה בישראל , הופיעה במלון " ויקטורי " , וכמו בסיפור אגדות לקחה אותו עמה .	לקחה	21	3
חזקה , משום שהיא נפתחת ונסגרת פעמים רבות במשך חיי המטבח ; קלה , משום שאז היא מפעילה פחות לחץ על הצירים .	מפעילה	17	2
ואז מביעים דאגה שהגירעון יהיה גדול מדי , משום שאין במה לקצץ .	מביעים	1	1
גופו היה רווי אלכוהול .	רווי	2	2
אך מגיעה להם הגנה , כפי שמגיע לכל אזרח הנמצא בסכנה .	מגיעה	1	2
אבל הפעם התענגתי על הכתיבה .	התענגתי	2	1
אזור הפיתוח של קאנארי ורף מכיל כמעט מיליון מ"ר של שטח רצפה מה שמקביל לכמעט 02 % מן השטח של הסיטי של לונדון כארבעה קילומטרים מערבה .	מכיל	5	1
ה אינו מיוצר בארץ ובמכון התקנים הוא נבדק על - פי התקן הבריטי .	מיוצר	2	1
מכבי תל אביב השיג את ניצחונו השני , הפעם על צפרירים בחולון , רק 21 אבל מספיק כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים תחל התקופה הוורודה שהאוהדים כך מייחלים לה .	מייחלים	33	2
הכל מעיד כי מדבר אחד ממשיך הימין לפחד , ומשום כך אינו יכול לקבל החלטות .	מעיד	1	1
בהודעה נאמר כי החטיפה נועדה לגרום לעולם להקשיב " לכמיהת העם הבורמזי לדמוקרטיה וזכויות אדם .	נאמר	1	3
יבוא מוצרי צריכה ירד ב8 % .	ירד	3	3
לא היה קשה לחזות שכך יקרה .	יקרה	5	3
בין היזמים הפרטיים בתחילת המאה ובמאה שעברה הוזכרו הטמפלרים , שלמרות מספרם המועט ( 2,000 בתקופת השיא שלהם ) השפיעו השפעה מכרעת על הכלכלה החופשית היהודית , ובעיקר בתחום הבנייה במושבות .	השפיעו	19	3
ההצלחה בשתי אולימפיאדות , כשבמכסיקו 8691 החמצנו את חצי הגמר ההיסטורי רק בהגרלה אכזרית , נשארה בגדר חלום .	החמצנו	6	1
בשביל זוג נעליים אחד לא תמיד משתלם לעשות את הדרך .	משתלם	6	1
מורה אחת בבית הספר , אשר מחזיקה בדעה דומה לשל מר שגב , ענתה לשאלתי זו : זיכרון חללי צה"ל שונה , זה חלק מהחיים שלנו בהווה .	מחזיקה	6	1
אני מגדיר את עצמי כיהודי קונסרווטיווי , ולפני שנסעתי לפולין חשתי שנאה עזה כלפי יהודים חרדים .	חשתי	10	1
לשונו של סעיף 01 ( א ) מלמדת כי המחוקק התכוון לשמור על עקרונות מקודשים , כגון חשיבות החקירה הנגדית כערובה למשפט הוגן .	מלמדת	7	2
מרגיז אותי , כאשר אני רואה את ניר ריכליס עולה לכמה דקות , עושה שגיאה , ומיד יורד לספסל .	מרגיז	0	1
חוגים באוצר מעריכים כי בקרוב תבוצע החלפה נוספת בתעשייה האווירית , כשמשרד ברייטמן ושות יתפוס את מקומו של משרד גורן בן - יעקב ( שהוא רואה החשבון השני של התעשייה האווירית .	מעריכים	2	1
העובדים הפגינו ליד בניין הטלוויזיה נגד הצנזורה ונגד סיקור החדשות הנוטה לצד הממשלה .	הפגינו	1	3
אמנם , משפחות טורקיות רבות במערב גרמניה לא חיו מעודן על פי קוד דתי שמרני , או התנתקו ממנו בבואן לשם .	חיו	8	2
חוגי לימוד הוכנסו מבלי שנבדקה כדאיותם .	הוכנסו	2	3
לולא הוצאנו כסף זה לטווח קצר כל כך , לרכישת אמצעי מחיה , אין ספק שמצב הכלכלה כיום לא היה כה גרוע .	הוצאנו	1	1
אנשים עוברים חוויה קשה , והם לפעמים נזקקים למשהו שיבטא את רגשותיהם ולמשהו שיחזק אותם .	עוברים	1	1
לוויזה עצמה התבררה הטעות מהר מאוד , אך איש לא טרח לפרסם תיקון טעות .	טרח	10	3
ההרכב הצעיר של באר שבע מוכיח שהוא רוכש ניסיון וצובר ביטחון , ככל שהליגה מתקדמת .	מתקדמת	14	2
13 מן המשפחות עקרו בינתיים מן האוהלים הקטנים לאוהלים גדולים בני 25 מ"ר ש התקבלו כתרומה .	עקרו	3	3
כולם משוכנעים בצדקת דרכיהם , שהרי אם לא יאמצו את ההיגיון המתון או התקיף הטמון בתוכנית שלהם , מובטח שיימשך העימות .	יאמצו	8	3
מבצע תגבר זה נקרא " במחשבה תחילה " .	נקרא	3	1
ברור שגם פידל קסטרו עשה שגיאות שעמו יזקוף לחובתו , אבל הוא פעל תמיד ביושר מרבי .	יזקוף	7	3
רשויות המטפלות בזרים או לשכות לטיפול בנוער מגיבות בדרך כלל באדישות או באוזלת יד על פניותיהן של טורקיות .	מגיבות	7	2
דיומא , שהיה סופר בעל מוניטין , הכיר באבהותו על ספרים רבים , כנראה בתמורה מתאימה , לרווחתם ולשמחתם של מוציאים לאור וקוראים כאחד .	הכיר	7	3
חוקר רפואי מחיפה , ד"ר איתן ברנע , טוען כי גילה חומר ביוכימי המסוגל לעצור את גידולם של גידולים סרטניים בגוף , ואף להשמיד כליל את התאים הסרטניים ולרפא את החולה .	טוען	8	2
כן תקיים החברה שלוש טיסות שכר שבועיות לישראל בעונת תיירות הקיץ הקרובה .	תקיים	1	3
השיאן העולמי ובעל מדליית הכסף האולימפית גילה השבוע כי הוא משתכר כ - 051 אלף דולר לשנה , ומקבל עוד כ - 011 דולר לשנה מחוזי פרסומת .	משתכר	10	2
מקורות פלשתיניים דיווחו שהתקריות החלו בכמה מחנות פליטים כבר ביום שישי .	דיווחו	2	3
לפני הבחירות הידרדרנו לשחצנות פוליטית ואידיאולוגית , ועל כך שילמנו .	שילמנו	9	1
למשל , אם אתה לומד קולנוע במסגרת פקולטה לאמנויות באוניברסיטה מוכרת אתה לומד לימודים אקדמיים המקנים לך תואר ראוי ומכובד .	לומד	4	1
ניגודים חדים מושכים את העין ומאמצים אותה , אך ניתן לתכנן מעברים שיהיו נוחים לעין .	מושכים	2	2
נציגי מדינות מתפתחות מאסיה , אמריקה הדרומית ואסיה , הביעו אתמול דאגה עמוקה נוכח הקיפאון הנמשך בשיחות גאט"ט , שמטרתן רפורמה מרחיקת לכת בסחר העולמי .	מרחיקת	21	1
כל עוד ילצין מתכתש עם גורבצוב על ריבונות רבה יותר לרוסיה , הרי ההיגיון מחייב שיתמוך בריבונות רבה יותר לנתיניו שלו אבל אסטרטגיה זאת עלולה להיות תחבולה זמנית .	מחייב	14	2
כ6 מיליון הצרפתים הללו , קנאים לתרבותם ולשפתם ההולכות ודועכות , נלחמים על זכויותיהם , והמאבק אינו תם .	תם	17	3
הפגנות מחאה פרצו גם בטירגוביסטה , עיר תעשייתית בדרום רומניה , ובשבוע הבא צפויות הפגנות בערים נוספות , במלאות שלוש שנים להתקוממות העובדים נגד המשטר הקומוניסטי .	צפויות	13	1
ה"סרגלים " כלואים בין שתי שכבות סנדוויץ דקות , שהמרווח ביניהן כ5 מ"ם .	כלואים	2	2
משתתפים בה עדי בנטוב , גולי גולדשטיין - אראל , גל זייד , מוטי כץ , אריה צרנר ועליזה רוזן .	משתתפים	0	1
אתמול סמוך לשעה 9:00 בבוקר , צעד חאגבי עם שלושה מחבריו ברח הנביאים ליד אזור המאפיות , במהלך סיור שגרתי .	צעד	6	3
ובכלל , האפשרות שאדם יורשע על סמך מסמכים בלבד מפחידה .	מפחידה	9	1
הופעתו של הפסנתרן אלכסנדר גולד , אחד משני אמנים שהופיעו בערב הראשון בסדרה , היתה דוגמה להופעה שאינה מצדיקה את עצמה .	מצדיקה	18	1
יו"ר בזק , יורם אלסטר , אמר אמש כי חברי הדירקטוריון קיבלו מסמך , שבו מפורטים קורות החיים של שני המועמדים .	מפורטים	15	2
הירידה במחיר הנפט נובעת גם ממימוש רווחים על - ידי הסוחרים , ומהיצעים גדולים לחוזי הנפט העתידיים , בעיקר לחוזים לחודשים דצמבר וינואר .	נובעת	3	1
ביצירות אמנות בת זמננו יוסיפו היפאנים לנסות לרכוש אמנים בעלי מוניטין מבוססים , יקנו יצירות של אלה הנחשבים לטובים יותר , ולא יטלו סיכונים .	יקנו	13	3
הענפים לא חרגו .	חרגו	2	3
אני טוען , שהמדד ללא דיור רלוונטי במקרה זה יותר מאשר המדד הכולל דיור .	טוען	1	3
כמו - כן טוען מנהל החברה כי פנה למנהל הסניף וביקש ממנו ערבות בנקאית כדי לקבל הלוואות חיצוניות נוחות ( מחוץ לבנק ) .	טוען	3	1
בכניסה למרכז מד"א בתל - אביב ימשיכו העובדים לקיים משמרות מחאה .	ימשיכו	6	3
כלכלנים ציינו כי הכלכלה האמריקאית ניצבת בפני תקופה של האטה משמעותית והנתונים האחרונים מצביעים על כך שמגמה זו תלך ותחריף בחודשים הקרובים .	ניצבת	5	1
תנורי נפט ( ללא ארובה ) עלולים גם הם , כמובן , להיות מסוכנים , משום שהם צורכים את חמצן החדר ומזהמים את האוויר , ואף קיימת סכנת התלקחות .	צורכים	17	1
אם לא תיפתר בעיית סדאם חוסיין בקרוב , עתידות המדינות הנרתעות עכשיו ממלחמה לשלם מחיר יקר אלפי מונים , בקורבנות ובמשאבים , בעתיד הלא כל כך רחוק .	תיפתר	2	3
האב , אריק , מהנדס מכונות עתיר ניסיון ; האם , אידה , מתכננת מחשבים ; הבן , איליה ( 02 ) , הספיק ללמוד שנתיים מתמטיקה באוניברסיטה , ואף השלים שירות קצר בצבא האדום .	הספיק	23	3
לכאורה אין בעיה ; נגיד מקוטעת .	נגיד	4	1
פס - הייצור מפיק כיום כוכבים ברמת - גימור שונה .	מפיק	3	2
דבריה של לורה , שצוטטו לעיל , משיבים על השאלה בדבר המוטיוואציה .	משיבים	7	3
בנובמבר נרשמה בחו"ל ירידה במחירי הדלק , שקיזזה את העלאתם בספטמבר - אוקטובר .	נרשמה	1	3
קפידבינהמלך בירנדרה הסכים לבטל את החוקה הישנה לאחר הפגנות סוערות למען הדמוקרטיה בחודש אפריל , אשר גרמו להפלת ראש הממשלה בו בחר המלך ובמקומו קמה ממשלה זמנית .	בחר	21	3
אלא שגם הדיווח הענייני , המהיר , ב"מצב הרוח " מחטיא במעט את המטרה .	מחטיא	10	1
אולם בעיקר רואים עולים רבים ממזרח אירופה את הקיבוץ ככפר , מושג המזוהה עם פיגור , נחשלות והזנחה .	רואים	2	2
במקרה כזה , למשל , יהייה צורך בתיאום ישראלי - אמריקאי כדי למנוע מצב שבו חילות האוויר של שתי המדינות יפציצו את אותן מטרות .	יפציצו	20	3
אבל האושר והעושר לא ארכו זמן רב .	ארכו	4	3
נניח שיש לכם דירה , אינכם זקוקים לדירה נוספת ולא תכננתם לרכוש דירה נוספת איזה מדד רלוונטי לגביכם ?	תכננתם	10	1
הגשנו למועצה להסדר הימורים הצעת תקציב של 02 מיליון שקל , בתקווה שנקבל 61 מיליון .	הגשנו	0	1
לכן , למשל , מהססים להיענות ללחץ הממסד , התובע להכשיר כל אסם ומחסן בקיבוץ לקליטת עולים , מחשש ליצירת פערים בדיור .	מהססים	4	2
בייצור התעשייתי מעדיפים את דבקי האוריאה או פוליוויניל - אצטט .	מעדיפים	2	1
העיתון הלבנוני " אל ראיה המוסר על כך טוען כי הסעיפים הבולטים של התוכנית הסובייטית , שעל בסיסה ניהל פרימאקוב מגעים באזור , הם : נסיגה עיראקית מכוויית כצעד ראשון .	טוען	8	3
מנהיג יהודי אמריקאי חשוב שביקש לשמור על עילום שמו אמר לי באחרונה , כי בממשל מבינים שמלים אינן משפיעות על שמיר .	משפיעות	18	3
" אצל אלינה הדגשתי מאוד את קשיי השפה , כי חוויתי ואני עדיין חווה אותם בעצמי .	חוויתי	10	1
הפדגוגית הברלינאית כריסטה מלר - המאן אומרת שהורים אינם מתרשמים מקריאותיהן של הבנות לעזרה .	מתרשמים	9	2
נ מוראלי חשוב השיג הפועל תל אביב במשחק שלא התעלה לרמה גבוהה ואלמלא המאבק הצמוד והסיום הדרמאטי , לפני ההארכה , הוא היה מוכתר כמאכזב .	התעלה	9	3
התייר נעצר לארבעה ימים לצורך חקירה אולם שוחרר כבר באותו ערב , משום שהשרפות ביום חמישי וביום ששי פרצו לאחר מעצרו .	שוחרר	7	3
מהקהל נשמעו קריאות : אחרי ההלווייה נלך לשחרר את הר הבית .	נלך	6	1
בדיונים של של חברות הביטוח התברר כי אררט , המגן ומנורה לא נוטות לסייע לזמיר מעבר לסיוע שניתן לו עד כה .	נוטות	12	2
בראשל"ץ היו כולם במיטבם : ארבעה שחקנים קלעו נהדר ( זלוטיקמן 18 , ספנסר 19 , בנקס 24 , ברקוביץ 28 ) והרכז בוסאני ניווט כהלכה את קבוצתו והוסיף 12 נקודות ( שלוש שלשות ) .	ניווט	24	3
למעשה , השלטון הירדני הניח לארגונים הרדיקליים האלה לקיים מוסדות סעד משלהם , שטיפחו את השכבות החלשות יחסית והעניקו להם שירותים כגון גנים ומוסדות חינוך ובריאות .	הניח	4	3
אחת לכמה שבועות הייתי נקלע לאסיפת המונים שכינס במרכז ירושלים .	נקלע	4	3
גורמים אמריקאיים מסרו , מפי פקיד בכיר בפמלייתו של שר החוץ , שבייקר מפקפק ברצונם של הסורים להיות מעורבים בהתקפה על עיראק .	מפקפק	13	3
ישראל לא ייקרה את הדלק בתקופה זו .	ייקרה	2	3
הבניין משתרע על שטח בנוי כולל של 2,000 מ"ר .	משתרע	1	1
על אף שברוב יצירותיו מאותה תקופה לא תקף חלאסקו את הסדר הקיים ואת האורתודוקסיה של הריאליזם הסוציאליסטי , והעדיף להתרכז בניסיון האנושי , לא יכולה היתה המפלגה לשאת את אופיו המרדני והנון - קונפורמיסטי .	תקף	7	3
לדבריה , פורמייקה מהודקת היטב , בדבק נכון ובשיטת איטום טובה של הקאנטים , מונעת עיוות בדלתות .	מונעת	14	1
לא התרשמתי שהחלטת פרקליטות המחוז שלא להעמידם לדין פלילי היתה מגמתית והושפעה מהנחיות פוליטיות כלשהן .	התרשמתי	1	1
" חוקה זו מבטיחה בצורה הברורה ביותר את החופש האישי ואת זכויות האדם " , אמר המלך בנאום שנמשך שלוש דקות בלבד בארמון המלכותי ואשר שודר לכל העם הנפאלי המונה 17 מיליון נפש .	מבטיחה	3	1
בכתבה זו התרכזנו בחנויות העודפים של מגה , שהן מן הראשונות שמכרו בשיטה זו .	התרכזנו	2	1
הבן איליה : " בקיבוץ לא יודעים כמה עולה אוכל , כמה עולות נעליים , איך מנהלים חשבון בבנק .	עולות	12	1
במהלך הדיונים המשפטיים שהתנהלו סביב המעצר הזה , לא נחשפו תוכן ההאשמות או החשדות שבגינן עצרו אותו .	עצרו	15	3
